"","X","brand","model","year","price","transmission","fuelType","engineSize","kmpl","kilometraggio"
"6823",35714,"Ford"," Fiesta",2018,11577.96,"Manual","Petrol",1.1,22.625550660793,7038
"6824",35715,"Ford"," Fiesta",2016,11597.68,"Manual","Petrol",1,23.1541850220264,32200
"6825",35717,"Ford"," Fiesta",2017,10173.2,"Manual","Petrol",1.2,19.136563876652,28758
"6826",35718,"Ford"," Fiesta",2015,8109.56,"Manual","Petrol",1.2,19.136563876652,46419
"6827",35719,"Ford"," Fiesta",2017,10776.4,"Manual","Petrol",1,23.1541850220264,32458
"6828",35720,"Ford"," Fiesta",2018,15068.4,"Manual","Petrol",1,20.3348017621145,18902
"6829",35721,"Ford"," Fiesta",2018,12168.4,"Manual","Petrol",1,20.7577092511013,35752
"6830",35724,"Ford"," Fiesta",2017,12934,"Manual","Petrol",1,23.1541850220264,15870
"6831",35728,"Ford"," Fiesta",2017,11144.12,"Manual","Petrol",1.1,22.625550660793,10554
"6832",35732,"Ford"," Fiesta",2016,8328.8,"Manual","Petrol",1.2,19.136563876652,44032
"6833",35733,"Ford"," Fiesta",2018,11669.6,"Manual","Petrol",1,19.9118942731278,42606
"6834",35734,"Ford"," Fiesta",2018,11460.8,"Manual","Petrol",1,23.1541850220264,33376
"6835",35735,"Ford"," Fiesta",2018,11936.4,"Manual","Petrol",1,20.7577092511013,23514
"6836",35736,"Ford"," Fiesta",2019,14940.8,"Manual","Petrol",1,20.7577092511013,14429
"6837",35745,"Ford"," Fiesta",2017,12760,"Manual","Petrol",1,23.1541850220264,17283
"6838",35746,"Ford"," Fiesta",2018,12760,"Manual","Petrol",1,23.1541850220264,14400
"6839",35747,"Ford"," Fiesta",2019,16077.6,"Manual","Petrol",1,20.7577092511013,16280
"6840",35748,"Ford"," Fiesta",2019,17458,"Manual","Petrol",1,20.7577092511013,18494
"6841",35752,"Ford"," Fiesta",2019,18989.2,"Automatic","Petrol",1,17.1629955947137,8330
"6842",35755,"Ford"," Fiesta",2017,9233.6,"Manual","Petrol",1,23.1541850220264,55392
"6843",35757,"Ford"," Fiesta",2019,15080,"Manual","Petrol",1,21.1806167400881,17973
"6844",35758,"Ford"," Fiesta",2013,8143.2,"Manual","Petrol",1,23.1541850220264,42312
"6845",35765,"Ford"," Fiesta",2018,12177.68,"Manual","Petrol",1,23.1541850220264,18274
"6846",35766,"Ford"," Fiesta",2015,8117.68,"Manual","Petrol",1.2,19.136563876652,48613
"6847",35768,"Ford"," Fiesta",2016,11597.68,"Manual","Petrol",1,22.1321585903084,37357
"6848",35770,"Ford"," Fiesta",2019,16237.68,"Manual","Petrol",1,19.9118942731278,15200
"6849",35771,"Ford"," Fiesta",2018,12180,"Manual","Petrol",1,23.1541850220264,29226
"6850",35776,"Ford"," Fiesta",2016,8697.68,"Manual","Petrol",1.2,19.136563876652,40197
"6851",35777,"Ford"," Fiesta",2016,13105.68,"Manual","Petrol",1,22.1321585903084,9274
"6852",35780,"Ford"," Fiesta",2015,8929.68,"Manual","Petrol",1,23.1541850220264,41373
"6853",35783,"Ford"," Fiesta",2016,10089.68,"Manual","Petrol",1,23.1541850220264,26165
"6854",35786,"Ford"," Fiesta",2017,11597.68,"Manual","Petrol",1,23.1541850220264,27624
"6855",35787,"Ford"," Fiesta",2017,11832,"Manual","Petrol",1.1,22.625550660793,18789
"6856",35790,"Ford"," Fiesta",2016,10022.4,"Manual","Petrol",1.2,19.136563876652,34821
"6857",35796,"Ford"," Fiesta",2018,14210,"Manual","Petrol",1,23.1541850220264,12800
"6858",35799,"Ford"," Fiesta",2016,9860,"Manual","Petrol",1.2,19.136563876652,30586
"6859",35800,"Ford"," Fiesta",2018,12760,"Manual","Petrol",1,23.1541850220264,13549
"6860",35801,"Ford"," Fiesta",2018,12064,"Manual","Petrol",1,23.1541850220264,29624
"6861",35802,"Ford"," Fiesta",2018,16530,"Manual","Petrol",1,21.1806167400881,38461
"6862",35804,"Ford"," Fiesta",2017,10092,"Manual","Petrol",1,23.1541850220264,33256
"6863",35807,"Ford"," Fiesta",2016,11597.68,"Manual","Petrol",1,23.1541850220264,22416
"6864",35810,"Ford"," Fiesta",2019,13337.68,"Manual","Petrol",1,20.7577092511013,15877
"6865",35818,"Ford"," Fiesta",2017,10437.68,"Manual","Petrol",1.2,19.136563876652,22701
"6866",35820,"Ford"," Fiesta",2015,6957.68,"Manual","Petrol",1.2,19.136563876652,54128
"6867",35823,"Ford"," Fiesta",2016,11249.68,"Manual","Diesel",1.5,27.6651982378855,47542
"6868",35827,"Ford"," Fiesta",2016,9277.68,"Manual","Petrol",1,23.1541850220264,42072
"6869",35828,"Ford"," Fiesta",2017,9857.68,"Manual","Petrol",1.2,19.136563876652,41683
"6870",35829,"Ford"," Fiesta",2018,11945.68,"Manual","Petrol",1,23.1541850220264,28275
"6871",35832,"Ford"," Fiesta",2013,6957.68,"Manual","Petrol",1.2,19.136563876652,45622
"6872",35833,"Ford"," Fiesta",2016,8465.68,"Manual","Diesel",1.5,27.6651982378855,53638
"6873",35840,"Ford"," Fiesta",2018,12757.68,"Manual","Petrol",1,19.9118942731278,40270
"6874",35841,"Ford"," Fiesta",2017,9857.68,"Manual","Petrol",1.2,19.136563876652,32405
"6875",35842,"Ford"," Fiesta",2017,12757.68,"Manual","Petrol",1,23.1541850220264,17326
"6876",35846,"Ford"," Fiesta",2017,10205.68,"Manual","Petrol",1,23.1541850220264,42474
"6877",35848,"Ford"," Fiesta",2019,18606.4,"Manual","Petrol",1,20.7577092511013,3026
"6878",35849,"Ford"," Fiesta",2017,8805.56,"Manual","Petrol",1.2,19.136563876652,44074
"6879",35852,"Ford"," Fiesta",2016,11597.68,"Manual","Petrol",1,22.1321585903084,53206
"6880",35855,"Ford"," Fiesta",2014,6145.68,"Manual","Petrol",1.2,19.136563876652,84720
"6881",35856,"Ford"," Fiesta",2016,10089.68,"Manual","Petrol",1,23.1541850220264,62128
"6882",35863,"Ford"," Fiesta",2017,12423.6,"Automatic","Petrol",1,19.136563876652,20598
"6883",35867,"Ford"," Fiesta",2018,10370.4,"Manual","Petrol",1.1,22.625550660793,10096
"6884",35870,"Ford"," Fiesta",2014,7748.8,"Manual","Diesel",1.5,26.9251101321586,62597
"6885",35879,"Ford"," Fiesta",2013,7621.2,"Manual","Petrol",1.2,19.136563876652,52842
"6886",35883,"Ford"," Fiesta",2017,10197.56,"Manual","Petrol",1.1,22.625550660793,55387
"6887",35885,"Ford"," Fiesta",2016,9558.4,"Manual","Petrol",1,22.1321585903084,48243
"6888",35887,"Ford"," Fiesta",2019,15219.2,"Manual","Petrol",1.1,17.1629955947137,2123
"6889",35893,"Ford"," Fiesta",2014,7413.56,"Manual","Petrol",1.2,19.136563876652,70246
"6890",35894,"Ford"," Fiesta",2017,12663.72,"Automatic","Petrol",1,19.136563876652,13317
"6891",35898,"Ford"," Fiesta",2017,9617.56,"Manual","Petrol",1.2,19.136563876652,36928
"6892",35902,"Ford"," Fiesta",2017,11843.6,"Manual","Petrol",1,23.1541850220264,8234
"6893",35903,"Ford"," Fiesta",2018,10173.2,"Manual","Petrol",1.1,22.625550660793,11744
"6894",35904,"Ford"," Fiesta",2018,14453.6,"Semi-Auto","Petrol",1,19.136563876652,9214
"6895",35910,"Ford"," Fiesta",2018,11937.56,"Manual","Petrol",1,23.1541850220264,13344
"6896",35913,"Ford"," Fiesta",2018,11716,"Manual","Petrol",1,23.1541850220264,17197
"6897",35921,"Ford"," Fiesta",2018,12992,"Manual","Petrol",1,23.1541850220264,18480
"6898",35928,"Ford"," Fiesta",2019,19245.56,"Manual","Petrol",1,21.1806167400881,4661
"6899",35929,"Ford"," Fiesta",2019,19129.56,"Manual","Petrol",1,21.1806167400881,1437
"6900",35937,"Ford"," Fiesta",2015,7644.4,"Manual","Petrol",1.2,19.136563876652,41179
"6901",35940,"Ford"," Fiesta",2015,8465.68,"Manual","Petrol",1.2,19.136563876652,50219
"6902",35941,"Ford"," Fiesta",2014,9857.68,"Manual","Petrol",1,23.1541850220264,42042
"6903",35942,"Ford"," Fiesta",2017,16321.2,"Manual","Petrol",1.6,16.8810572687225,20970
"6904",35944,"Ford"," Fiesta",2017,11821.56,"Manual","Petrol",1,23.1541850220264,30509
"6905",35948,"Ford"," Fiesta",2019,18734,"Semi-Auto","Petrol",1,17.1629955947137,3123
"6906",35953,"Ford"," Fiesta",2015,7877.56,"Manual","Petrol",1.2,19.136563876652,64330
"6907",35955,"Ford"," Fiesta",2014,8929.68,"Manual","Petrol",1,23.1541850220264,37722
"6908",35957,"Ford"," Fiesta",2017,13917.68,"Manual","Petrol",1,22.1321585903084,14683
"6909",35959,"Ford"," Fiesta",2020,18270,"Manual","Petrol",1,19.136563876652,83
"6910",35964,"Ford"," Fiesta",2018,11890,"Manual","Petrol",1.1,22.625550660793,8352
"6911",35965,"Ford"," Fiesta",2017,12528,"Manual","Petrol",1,23.1541850220264,27944
"6912",35968,"Ford"," Fiesta",2018,10785.68,"Manual","Petrol",1.1,22.625550660793,31117
"6913",35971,"Ford"," Fiesta",2016,10785.68,"Manual","Petrol",1,23.1541850220264,29603
"6914",35973,"Ford"," Fiesta",2018,11484,"Manual","Petrol",1.1,22.625550660793,23720
"6915",35979,"Ford"," Fiesta",2013,7769.68,"Manual","Petrol",1.2,19.136563876652,45896
"6916",35980,"Ford"," Fiesta",2016,9024.8,"Manual","Petrol",1,23.1541850220264,60770
"6917",35981,"Ford"," Fiesta",2018,11275.2,"Manual","Petrol",1,23.1541850220264,35261
"6918",35982,"Ford"," Fiesta",2018,10081.56,"Manual","Petrol",1.1,22.625550660793,19602
"6919",35983,"Ford"," Fiesta",2013,7134,"Manual","Petrol",1,23.1541850220264,82146
"6920",35985,"Ford"," Fiesta",2014,7980.8,"Manual","Petrol",1.2,19.136563876652,40288
"6921",35987,"Ford"," Fiesta",2019,17388.4,"Manual","Petrol",1,19.5242290748899,10546
"6922",35990,"Ford"," Fiesta",2017,11241.56,"Manual","Petrol",1.1,22.625550660793,18203
"6923",35992,"Ford"," Fiesta",2018,11600,"Manual","Petrol",1.1,22.625550660793,18203
"6924",35993,"Ford"," Fiesta",2018,16820,"Manual","Petrol",1,20.7577092511013,8357
"6925",35996,"Ford"," Fiesta",2013,7830,"Manual","Petrol",1.2,19.136563876652,25715
"6926",36001,"Ford"," Fiesta",2018,15069.56,"Manual","Petrol",1,21.6387665198238,34445
"6927",36002,"Ford"," Fiesta",2019,17980,"Manual","Petrol",1,21.1806167400881,7282
"6928",36003,"Ford"," Fiesta",2017,10718.4,"Manual","Petrol",1.1,22.625550660793,44267
"6929",36007,"Ford"," Fiesta",2016,8697.68,"Manual","Petrol",1.2,19.136563876652,17427
"6930",36010,"Ford"," Fiesta",2013,6954.2,"Manual","Petrol",1,23.1541850220264,67840
"6931",36012,"Ford"," Fiesta",2016,12632.4,"Manual","Petrol",1.6,16.8810572687225,39926
"6932",36014,"Ford"," Fiesta",2014,7993.56,"Manual","Petrol",1.2,19.136563876652,56014
"6933",36015,"Ford"," Fiesta",2015,10672,"Semi-Auto","Petrol",1,20.3348017621145,55693
"6934",36017,"Ford"," Fiesta",2016,12826.12,"Manual","Diesel",1.5,27.6651982378855,23430
"6935",36019,"Ford"," Fiesta",2018,11009.56,"Manual","Petrol",1.1,22.625550660793,26427
"6936",36020,"Ford"," Fiesta",2018,11357.56,"Manual","Petrol",1.1,22.625550660793,13760
"6937",36021,"Ford"," Fiesta",2013,6525,"Manual","Petrol",1.2,19.136563876652,54478
"6938",36023,"Ford"," Fiesta",2019,14627.6,"Manual","Petrol",1,19.9118942731278,21742
"6939",36031,"Ford"," Fiesta",2015,7511,"Manual","Petrol",1,23.1541850220264,68346
"6940",36036,"Ford"," Fiesta",2015,8117.68,"Manual","Petrol",1.2,19.136563876652,52440
"6941",36037,"Ford"," Fiesta",2016,11017.68,"Manual","Petrol",1,23.1541850220264,17541
"6942",36040,"Ford"," Fiesta",2016,7534.2,"Manual","Petrol",1.2,19.136563876652,24133
"6943",36041,"Ford"," Fiesta",2016,9625.68,"Manual","Petrol",1.2,19.136563876652,30499
"6944",36042,"Ford"," Fiesta",2016,10089.68,"Manual","Petrol",1,23.1541850220264,17115
"6945",36044,"Ford"," Fiesta",2013,6635.2,"Manual","Petrol",1.2,19.136563876652,51197
"6946",36049,"Ford"," Fiesta",2017,10788,"Manual","Petrol",1,23.1541850220264,47816
"6947",36056,"Ford"," Fiesta",2013,6461.2,"Manual","Diesel",1.5,26.9251101321586,83664
"6948",36064,"Ford"," Fiesta",2018,11937.56,"Manual","Petrol",1.1,22.625550660793,13318
"6949",36065,"Ford"," Fiesta",2013,6751.2,"Manual","Petrol",1.2,19.136563876652,73906
"6950",36066,"Ford"," Fiesta",2017,10764.8,"Manual","Petrol",1.1,22.625550660793,16958
"6951",36067,"Ford"," Fiesta",2018,13630,"Manual","Petrol",1,22.1321585903084,21245
"6952",36068,"Ford"," Fiesta",2014,7168.8,"Manual","Petrol",1.2,19.136563876652,41768
"6953",36069,"Ford"," Fiesta",2019,17980,"Manual","Petrol",1,19.9118942731278,8397
"6954",36072,"Ford"," Fiesta",2013,8117.68,"Manual","Petrol",1.2,19.136563876652,21765
"6955",36074,"Ford"," Fiesta",2015,7885.68,"Manual","Petrol",1.2,19.136563876652,61234
"6956",36076,"Ford"," Fiesta",2017,10324,"Manual","Petrol",1.1,22.625550660793,31899
"6957",36077,"Ford"," Fiesta",2018,10672,"Manual","Petrol",1,23.1541850220264,33600
"6958",36078,"Ford"," Fiesta",2018,13804,"Manual","Petrol",1,22.1321585903084,14528
"6959",36079,"Ford"," Fiesta",2015,8990,"Manual","Petrol",1,23.1541850220264,38400
"6960",36080,"Ford"," Fiesta",2018,16042.8,"Semi-Auto","Petrol",1,19.136563876652,20741
"6961",36082,"Ford"," Fiesta",2018,12470,"Manual","Petrol",1,23.1541850220264,9157
"6962",36084,"Ford"," Fiesta",2017,11426,"Manual","Petrol",1.1,22.625550660793,26560
"6963",36086,"Ford"," Fiesta",2018,12412,"Manual","Petrol",1,23.1541850220264,5326
"6964",36088,"Ford"," Fiesta",2018,11832,"Manual","Petrol",1.1,22.625550660793,20320
"6965",36090,"Ford"," Fiesta",2013,6960,"Manual","Petrol",1.2,19.136563876652,55333
"6966",36093,"Ford"," Fiesta",2018,9500.4,"Manual","Petrol",1.1,22.625550660793,71445
"6967",36096,"Ford"," Fiesta",2016,9570,"Manual","Diesel",1.5,27.6651982378855,59200
"6968",36098,"Ford"," Fiesta",2017,12992,"Manual","Petrol",1,23.1541850220264,19808
"6969",36099,"Ford"," Fiesta",2017,10672,"Manual","Petrol",1,23.1541850220264,27518
"6970",36109,"Ford"," Fiesta",2017,8694.2,"Manual","Petrol",1.2,19.136563876652,30072
"6971",36110,"Ford"," Fiesta",2017,11014.2,"Manual","Petrol",1,23.1541850220264,37382
"6972",36117,"Ford"," Fiesta",2016,9362.36,"Manual","Petrol",1.2,19.136563876652,22008
"6973",36119,"Ford"," Fiesta",2017,9384.4,"Manual","Petrol",1.2,19.136563876652,20877
"6974",36121,"Ford"," Fiesta",2015,8642,"Manual","Petrol",1,23.1541850220264,26890
"6975",36124,"Ford"," Fiesta",2016,10428.4,"Semi-Auto","Petrol",1.6,16.8810572687225,20160
"6976",36125,"Ford"," Fiesta",2016,8694.2,"Manual","Petrol",1,23.1541850220264,64258
"6977",36128,"Ford"," Fiesta",2019,23197.68,"Manual","Petrol",1.5,14.2026431718062,5378
"6978",36129,"Ford"," Fiesta",2019,17397.68,"Manual","Petrol",1,21.1806167400881,7184
"6979",36131,"Ford"," Fiesta",2016,8465.68,"Manual","Petrol",1.2,19.136563876652,57965
"6980",36132,"Ford"," Fiesta",2017,10437.68,"Manual","Petrol",1,23.1541850220264,27462
"6981",36133,"Ford"," Fiesta",2015,8929.68,"Manual","Petrol",1.2,19.136563876652,38424
"6982",36134,"Ford"," Fiesta",2013,6609.68,"Manual","Petrol",1.2,19.136563876652,96562
"6983",36136,"Ford"," Fiesta",2018,10898.2,"Manual","Petrol",1.1,22.625550660793,30400
"6984",36137,"Ford"," Fiesta",2018,12406.2,"Manual","Petrol",1,20.7577092511013,13042
"6985",36140,"Ford"," Fiesta",2015,7998.2,"Manual","Petrol",1.2,19.136563876652,82594
"6986",36142,"Ford"," Fiesta",2018,12168.4,"Manual","Petrol",1,23.1541850220264,40278
"6987",36146,"Ford"," Fiesta",2013,7522.6,"Manual","Diesel",1.5,26.9251101321586,124800
"6988",36147,"Ford"," Fiesta",2016,8929.68,"Manual","Petrol",1.2,19.136563876652,36862
"6989",36149,"Ford"," Fiesta",2016,9274.2,"Manual","Petrol",1,23.1541850220264,42981
"6990",36150,"Ford"," Fiesta",2019,17388.4,"Semi-Auto","Petrol",1,17.1629955947137,11760
"6991",36154,"Ford"," Fiesta",2017,9407.6,"Manual","Petrol",1.2,19.136563876652,14082
"6992",36155,"Ford"," Fiesta",2014,7656,"Manual","Petrol",1.2,19.136563876652,67379
"6993",36164,"Ford"," Fiesta",2017,11009.56,"Manual","Petrol",1,23.1541850220264,36114
"6994",36170,"Ford"," Fiesta",2013,7400.8,"Manual","Petrol",1,23.1541850220264,90760
"6995",36172,"Ford"," Fiesta",2016,8885.6,"Manual","Petrol",1.2,19.136563876652,30142
"6996",36175,"Ford"," Fiesta",2017,9269.56,"Manual","Petrol",1.2,19.136563876652,40506
"6997",36177,"Ford"," Fiesta",2018,12749.56,"Manual","Petrol",1,23.1541850220264,39669
"6998",36184,"Ford"," Fiesta",2018,12226.4,"Manual","Petrol",1,23.1541850220264,23096
"6999",36185,"Ford"," Fiesta",2018,13044.2,"Manual","Petrol",1,23.1541850220264,40995
"7000",36186,"Ford"," Fiesta",2018,12406.2,"Manual","Petrol",1,23.1541850220264,31085
"7001",36190,"Ford"," Fiesta",2014,6206,"Manual","Petrol",1.2,19.136563876652,97120
"7002",36192,"Ford"," Fiesta",2017,10434.2,"Manual","Petrol",1,23.1541850220264,47728
"7003",36196,"Ford"," Fiesta",2019,17434.8,"Manual","Petrol",1,20.7577092511013,642
"7004",36197,"Ford"," Fiesta",2015,9372.8,"Manual","Petrol",1.2,19.136563876652,41435
"7005",36203,"Ford"," Fiesta",2016,9269.56,"Manual","Petrol",1.2,19.136563876652,45019
"7006",36208,"Ford"," Fiesta",2017,8468,"Manual","Petrol",1.2,19.136563876652,18397
"7007",36209,"Ford"," Fiesta",2018,10776.4,"Manual","Petrol",1.1,22.625550660793,43051
"7008",36211,"Ford"," Fiesta",2018,13038.4,"Manual","Petrol",1,23.1541850220264,25070
"7009",36213,"Ford"," Fiesta",2017,11310,"Manual","Petrol",1,23.1541850220264,25670
"7010",36216,"Ford"," Fiesta",2014,6148,"Manual","Petrol",1.2,19.136563876652,101339
"7011",36222,"Ford"," Fiesta",2018,9849.56,"Manual","Petrol",1.1,22.625550660793,28800
"7012",36227,"Ford"," Fiesta",2019,15300.4,"Manual","Petrol",1,19.9118942731278,13338
"7013",36230,"Ford"," Fiesta",2019,15648.4,"Manual","Petrol",1,20.7577092511013,3568
"7014",36231,"Ford"," Fiesta",2018,13909.56,"Manual","Petrol",1,22.1321585903084,40824
"7015",36233,"Ford"," Fiesta",2016,9976,"Manual","Petrol",1.2,19.136563876652,45064
"7016",36242,"Ford"," Fiesta",2017,8781.2,"Manual","Petrol",1.2,19.136563876652,38904
"7017",36245,"Ford"," Fiesta",2017,9849.56,"Manual","Petrol",1,23.1541850220264,36877
"7018",36247,"Ford"," Fiesta",2013,6461.2,"Manual","Petrol",1,23.1541850220264,77102
"7019",36251,"Ford"," Fiesta",2015,6145.68,"Manual","Petrol",1,23.1541850220264,105878
"7020",36252,"Ford"," Fiesta",2018,10429.56,"Manual","Diesel",1.5,31.1189427312775,48800
"7021",36253,"Ford"," Fiesta",2014,5789.56,"Manual","Petrol",1.2,19.136563876652,50240
"7022",36259,"Ford"," Fiesta",2016,9849.56,"Manual","Petrol",1,23.1541850220264,31330
"7023",36260,"Ford"," Fiesta",2016,9269.56,"Manual","Petrol",1,23.1541850220264,61387
"7024",36264,"Ford"," Fiesta",2017,11365.68,"Manual","Diesel",1.5,27.6651982378855,16299
"7025",36270,"Ford"," Fiesta",2017,8676.8,"Manual","Petrol",1,23.1541850220264,48960
"7026",36271,"Ford"," Fiesta",2017,8948.24,"Manual","Petrol",1,23.1541850220264,38400
"7027",36273,"Ford"," Fiesta",2018,10589.64,"Manual","Petrol",1.1,22.625550660793,23299
"7028",36275,"Ford"," Fiesta",2018,14500,"Manual","Petrol",1,22.1321585903084,22037
"7029",36279,"Ford"," Fiesta",2018,12360.96,"Manual","Petrol",1,23.1541850220264,9830
"7030",36280,"Ford"," Fiesta",2017,9277.68,"Manual","Petrol",1.1,22.625550660793,48000
"7031",36285,"Ford"," Fiesta",2017,8746.4,"Manual","Petrol",1.2,19.136563876652,35477
"7032",36286,"Ford"," Fiesta",2015,7772,"Manual","Petrol",1.2,19.136563876652,66250
"7033",36287,"Ford"," Fiesta",2015,6949.56,"Manual","Petrol",1,23.1541850220264,98067
"7034",36288,"Ford"," Fiesta",2014,7145.6,"Manual","Petrol",1.2,19.136563876652,69317
"7035",36290,"Ford"," Fiesta",2018,14603.24,"Manual","Petrol",1,20.7577092511013,8669
"7036",36299,"Ford"," Fiesta",2017,11901.6,"Manual","Petrol",1,23.1541850220264,20141
"7037",36301,"Ford"," Fiesta",2017,12177.68,"Manual","Petrol",1,23.1541850220264,22517
"7038",36302,"Ford"," Fiesta",2019,16237.68,"Manual","Petrol",1,20.7577092511013,21923
"7039",36303,"Ford"," Fiesta",2017,12757.68,"Manual","Diesel",1.5,27.6651982378855,47675
"7040",36305,"Ford"," Fiesta",2015,8697.68,"Manual","Petrol",1.2,19.136563876652,45320
"7041",36308,"Ford"," Fiesta",2019,13337.68,"Manual","Petrol",1,20.7577092511013,23366
"7042",36311,"Ford"," Fiesta",2019,16237.68,"Manual","Petrol",1,20.7577092511013,25970
"7043",36317,"Ford"," Fiesta",2016,9857.68,"Manual","Petrol",1.2,19.136563876652,12030
"7044",36323,"Ford"," Fiesta",2019,16237.68,"Manual","Petrol",1,20.7577092511013,16922
"7045",36332,"Ford"," Fiesta",2017,12061.68,"Manual","Petrol",1,23.1541850220264,27062
"7046",36337,"Ford"," Fiesta",2017,10089.68,"Manual","Petrol",1,23.1541850220264,53544
"7047",36344,"Ford"," Fiesta",2019,16237.68,"Manual","Petrol",1,20.7577092511013,18162
"7048",36345,"Ford"," Fiesta",2016,9277.68,"Manual","Petrol",1.2,19.136563876652,48624
"7049",36348,"Ford"," Fiesta",2013,5797.68,"Manual","Petrol",1,23.1541850220264,77582
"7050",36349,"Ford"," Fiesta",2019,19137.68,"Manual","Petrol",1,20.7577092511013,4998
"7051",36351,"Ford"," Fiesta",2017,11890,"Manual","Petrol",1,23.1541850220264,33544
"7052",36357,"Ford"," Fiesta",2018,13630,"Manual","Petrol",1,23.1541850220264,9600
"7053",36358,"Ford"," Fiesta",2014,9857.68,"Semi-Auto","Petrol",1.6,16.8810572687225,27248
"7054",36360,"Ford"," Fiesta",2016,9045.68,"Manual","Petrol",1,23.1541850220264,90334
"7055",36367,"Ford"," Fiesta",2019,13917.68,"Manual","Petrol",1.1,17.1629955947137,3630
"7056",36371,"Ford"," Fiesta",2018,15074.2,"Manual","Petrol",1,22.1321585903084,18144
"7057",36382,"Ford"," Fiesta",2018,10208,"Manual","Petrol",1.1,22.625550660793,6504
"7058",36384,"Ford"," Fiesta",2018,12180,"Manual","Petrol",1,23.1541850220264,10618
"7059",36386,"Ford"," Fiesta",2017,13282,"Manual","Petrol",1,22.1321585903084,8882
"7060",36387,"Ford"," Fiesta",2017,12064,"Manual","Petrol",1,22.1321585903084,28067
"7061",36388,"Ford"," Fiesta",2017,9280,"Manual","Petrol",1.2,19.136563876652,40350
"7062",36389,"Ford"," Fiesta",2017,13108,"Manual","Petrol",1,23.1541850220264,22290
"7063",36396,"Ford"," Fiesta",2016,8700,"Manual","Petrol",1.2,19.136563876652,39979
"7064",36400,"Ford"," Fiesta",2019,15080,"Manual","Petrol",1,20.7577092511013,21194
"7065",36401,"Ford"," Fiesta",2015,12180,"Manual","Petrol",1,23.1541850220264,7883
"7066",36402,"Ford"," Fiesta",2017,12064,"Manual","Petrol",1,23.1541850220264,24827
"7067",36404,"Ford"," Fiesta",2018,12992,"Manual","Petrol",1,23.1541850220264,20611
